survey_name,user_id,question,response,question_type,q_order
housing-survey,180a807b-7a60-4e4b-b30a-1095b7a9906b,When was the last time you moved?,Less than 1 year ago,single_select,1
housing-survey,180a807b-7a60-4e4b-b30a-1095b7a9906b,"In your area, how do you expect housing prices to change in the next year?",Increase a lot,single_select,1
housing-survey,180a807b-7a60-4e4b-b30a-1095b7a9906b,"In the next five years, what is the likelihood of you becoming a homeowner?",Very likely,single_select,1
housing-survey,180a807b-7a60-4e4b-b30a-1095b7a9906b,Rent control is a necessary and effective way to keep housing prices down.,Somewhat agree,single_select,2
housing-survey,181d10e0-3298-4583-8b97-46c45cc9f903,Where do you currently live?,City,single_select,1
housing-survey,181d10e0-3298-4583-8b97-46c45cc9f903,When was the last time you moved?,More than 5 years ago,single_select,6
housing-survey,181d10e0-3298-4583-8b97-46c45cc9f903,"In your area, how do you expect housing prices to change in the next year?",No change,single_select,3
housing-survey,181d10e0-3298-4583-8b97-46c45cc9f903,"In the next five years, what is the likelihood of you becoming a homeowner?",Somewhat likely,single_select,2
housing-survey,181d10e0-3298-4583-8b97-46c45cc9f903,Rent control is a necessary and effective way to keep housing prices down.,Somewhat agree,single_select,2
housing-survey,1a947e8d-08b4-4011-b9bd-809c2c58c587,Where do you currently live?,City,single_select,1
housing-survey,1a947e8d-08b4-4011-b9bd-809c2c58c587,When was the last time you moved?,3-4 years go,single_select,4
housing-survey,1a947e8d-08b4-4011-b9bd-809c2c58c587,"In your area, how do you expect housing prices to change in the next year?",Increase a lot,single_select,1
housing-survey,1b012fdb-5c75-47bf-9557-308ddeacbb17,Where do you currently live?,Suburbs,single_select,2
housing-survey,1b012fdb-5c75-47bf-9557-308ddeacbb17,When was the last time you moved?,Less than 1 year ago,single_select,1
housing-survey,1b012fdb-5c75-47bf-9557-308ddeacbb17,"In your area, how do you expect housing prices to change in the next year?",No change,single_select,3
housing-survey,1b012fdb-5c75-47bf-9557-308ddeacbb17,"In the next five years, what is the likelihood of you becoming a homeowner?",Very likely,single_select,1
housing-survey,1b012fdb-5c75-47bf-9557-308ddeacbb17,Rent control is a necessary and effective way to keep housing prices down.,Somewhat agree,single_select,2
housing-survey,1b292951-9b5f-4db9-9e77-d9b2998d27d1,Where do you currently live?,Suburbs,single_select,2
housing-survey,1b292951-9b5f-4db9-9e77-d9b2998d27d1,When was the last time you moved?,Less than 1 year ago,single_select,1
housing-survey,1b292951-9b5f-4db9-9e77-d9b2998d27d1,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,1b292951-9b5f-4db9-9e77-d9b2998d27d1,"In the next five years, what is the likelihood of you becoming a homeowner?",Somewhat unlikely,single_select,4
housing-survey,1b292951-9b5f-4db9-9e77-d9b2998d27d1,Rent control is a necessary and effective way to keep housing prices down.,Neither agree nor disagree,single_select,3
housing-survey,1bd60efa-7df9-41d8-8608-e58c0daf459f,Where do you currently live?,Suburbs,single_select,2
housing-survey,1bd60efa-7df9-41d8-8608-e58c0daf459f,When was the last time you moved?,Less than 1 year ago,single_select,1
housing-survey,1bd60efa-7df9-41d8-8608-e58c0daf459f,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,1bd60efa-7df9-41d8-8608-e58c0daf459f,"In the next five years, what is the likelihood of you becoming a homeowner?",Neither likely nor unlikely,single_select,3
housing-survey,1bd60efa-7df9-41d8-8608-e58c0daf459f,Rent control is a necessary and effective way to keep housing prices down.,Somewhat disagree,single_select,4
housing-survey,1bda2d81-eb3b-4641-b09e-38206dbc850d,Where do you currently live?,Suburbs,single_select,2
housing-survey,1bda2d81-eb3b-4641-b09e-38206dbc850d,When was the last time you moved?,Less than 1 year ago,single_select,1
housing-survey,1bda2d81-eb3b-4641-b09e-38206dbc850d,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,1bda2d81-eb3b-4641-b09e-38206dbc850d,"In the next five years, what is the likelihood of you becoming a homeowner?",Very unlikely,single_select,5
housing-survey,1bda2d81-eb3b-4641-b09e-38206dbc850d,Rent control is a necessary and effective way to keep housing prices down.,Strongly disagree,single_select,5
housing-survey,1bf6ad8c-4bfb-46ed-8f38-92b39792ab9b,Where do you currently live?,City,single_select,1
housing-survey,1bf6ad8c-4bfb-46ed-8f38-92b39792ab9b,When was the last time you moved?,2-3 years ago,single_select,3
housing-survey,1bf6ad8c-4bfb-46ed-8f38-92b39792ab9b,"In your area, how do you expect housing prices to change in the next year?",Increase a lot,single_select,1
housing-survey,1bf6ad8c-4bfb-46ed-8f38-92b39792ab9b,"In the next five years, what is the likelihood of you becoming a homeowner?",Somewhat likely,single_select,2
housing-survey,1bf6ad8c-4bfb-46ed-8f38-92b39792ab9b,Rent control is a necessary and effective way to keep housing prices down.,Strongly agree,single_select,1
housing-survey,1c14e168-7fd5-4c2f-b104-4a59143072cd,Where do you currently live?,Suburbs,single_select,2
housing-survey,1c14e168-7fd5-4c2f-b104-4a59143072cd,When was the last time you moved?,3-4 years go,single_select,4
housing-survey,1c14e168-7fd5-4c2f-b104-4a59143072cd,"In your area, how do you expect housing prices to change in the next year?",Increase a lot,single_select,1
housing-survey,1c14e168-7fd5-4c2f-b104-4a59143072cd,"In the next five years, what is the likelihood of you becoming a homeowner?",Somewhat likely,single_select,2
housing-survey,1c14e168-7fd5-4c2f-b104-4a59143072cd,Rent control is a necessary and effective way to keep housing prices down.,Neither agree nor disagree,single_select,3
housing-survey,1c673741-f2f5-473d-a98f-ea97f158fcd5,Where do you currently live?,Rural area,single_select,3
housing-survey,1c673741-f2f5-473d-a98f-ea97f158fcd5,When was the last time you moved?,Less than 1 year ago,single_select,1
housing-survey,1c673741-f2f5-473d-a98f-ea97f158fcd5,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,1c673741-f2f5-473d-a98f-ea97f158fcd5,"In the next five years, what is the likelihood of you becoming a homeowner?",Very likely,single_select,1
housing-survey,1c673741-f2f5-473d-a98f-ea97f158fcd5,Rent control is a necessary and effective way to keep housing prices down.,Strongly agree,single_select,1
housing-survey,1cb22085-46fa-4107-8550-ddd0dcb72b94,Where do you currently live?,Suburbs,single_select,2
housing-survey,1cb22085-46fa-4107-8550-ddd0dcb72b94,When was the last time you moved?,4-5 years ago,single_select,5
housing-survey,1cb22085-46fa-4107-8550-ddd0dcb72b94,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,1cb22085-46fa-4107-8550-ddd0dcb72b94,"In the next five years, what is the likelihood of you becoming a homeowner?",Somewhat likely,single_select,2
housing-survey,1cb22085-46fa-4107-8550-ddd0dcb72b94,Rent control is a necessary and effective way to keep housing prices down.,Somewhat agree,single_select,2
housing-survey,1df35988-82ac-4cb7-acee-002896db360a,Where do you currently live?,City,single_select,1
housing-survey,1df35988-82ac-4cb7-acee-002896db360a,When was the last time you moved?,Less than 1 year ago,single_select,1
housing-survey,1df35988-82ac-4cb7-acee-002896db360a,"In your area, how do you expect housing prices to change in the next year?",Increase a lot,single_select,1
housing-survey,1df35988-82ac-4cb7-acee-002896db360a,"In the next five years, what is the likelihood of you becoming a homeowner?",Very likely,single_select,1
housing-survey,1df35988-82ac-4cb7-acee-002896db360a,Rent control is a necessary and effective way to keep housing prices down.,Strongly agree,single_select,1
housing-survey,1e5128fd-7a27-4deb-b28b-c2be63d535f0,Where do you currently live?,City,single_select,1
housing-survey,1e5128fd-7a27-4deb-b28b-c2be63d535f0,When was the last time you moved?,3-4 years go,single_select,4
housing-survey,1e5128fd-7a27-4deb-b28b-c2be63d535f0,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,1e5128fd-7a27-4deb-b28b-c2be63d535f0,"In the next five years, what is the likelihood of you becoming a homeowner?",Neither likely nor unlikely,single_select,3
housing-survey,1e5128fd-7a27-4deb-b28b-c2be63d535f0,Rent control is a necessary and effective way to keep housing prices down.,Strongly agree,single_select,1
housing-survey,1e5ec3fb-3617-4fd7-802e-bebcc5624f92,Where do you currently live?,Suburbs,single_select,2
housing-survey,1e5ec3fb-3617-4fd7-802e-bebcc5624f92,When was the last time you moved?,More than 5 years ago,single_select,6
housing-survey,1e5ec3fb-3617-4fd7-802e-bebcc5624f92,"In your area, how do you expect housing prices to change in the next year?",No change,single_select,3
housing-survey,1e5ec3fb-3617-4fd7-802e-bebcc5624f92,"In the next five years, what is the likelihood of you becoming a homeowner?",Somewhat likely,single_select,2
housing-survey,1e5ec3fb-3617-4fd7-802e-bebcc5624f92,Rent control is a necessary and effective way to keep housing prices down.,Strongly agree,single_select,1
housing-survey,1e954665-6d85-4a37-9141-f0807f519ec4,Where do you currently live?,Rural area,single_select,3
housing-survey,1e954665-6d85-4a37-9141-f0807f519ec4,When was the last time you moved?,Less than 1 year ago,single_select,1
housing-survey,1e954665-6d85-4a37-9141-f0807f519ec4,"In your area, how do you expect housing prices to change in the next year?",Increase a lot,single_select,1
housing-survey,1e954665-6d85-4a37-9141-f0807f519ec4,"In the next five years, what is the likelihood of you becoming a homeowner?",Very likely,single_select,1
housing-survey,1e954665-6d85-4a37-9141-f0807f519ec4,Rent control is a necessary and effective way to keep housing prices down.,Strongly agree,single_select,1
housing-survey,1e99ba5b-e9e5-422b-9bd3-f0799c580c21,Where do you currently live?,Rural area,single_select,3
housing-survey,1e99ba5b-e9e5-422b-9bd3-f0799c580c21,When was the last time you moved?,1-2 years ago,single_select,2
housing-survey,1e99ba5b-e9e5-422b-9bd3-f0799c580c21,"In your area, how do you expect housing prices to change in the next year?",Decrease somewhat,single_select,4
housing-survey,1e99ba5b-e9e5-422b-9bd3-f0799c580c21,"In the next five years, what is the likelihood of you becoming a homeowner?",Somewhat unlikely,single_select,4
housing-survey,1e99ba5b-e9e5-422b-9bd3-f0799c580c21,Rent control is a necessary and effective way to keep housing prices down.,Strongly agree,single_select,1
housing-survey,1ec0a290-cdc8-43f1-b95f-daf9739e623f,Where do you currently live?,Suburbs,single_select,2
housing-survey,1ec0a290-cdc8-43f1-b95f-daf9739e623f,When was the last time you moved?,3-4 years go,single_select,4
housing-survey,1ec0a290-cdc8-43f1-b95f-daf9739e623f,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,1ec0a290-cdc8-43f1-b95f-daf9739e623f,"In the next five years, what is the likelihood of you becoming a homeowner?",Somewhat unlikely,single_select,4
housing-survey,1ec0a290-cdc8-43f1-b95f-daf9739e623f,Rent control is a necessary and effective way to keep housing prices down.,Neither agree nor disagree,single_select,3
housing-survey,1ee2f759-04e4-4123-85ca-be2fc64622b0,Where do you currently live?,City,single_select,1
housing-survey,1ee2f759-04e4-4123-85ca-be2fc64622b0,When was the last time you moved?,Less than 1 year ago,single_select,1
housing-survey,1ee2f759-04e4-4123-85ca-be2fc64622b0,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,1ee2f759-04e4-4123-85ca-be2fc64622b0,"In the next five years, what is the likelihood of you becoming a homeowner?",Somewhat likely,single_select,2
housing-survey,1ee2f759-04e4-4123-85ca-be2fc64622b0,Rent control is a necessary and effective way to keep housing prices down.,Neither agree nor disagree,single_select,3
housing-survey,1f1da841-da84-42b5-b1fd-ec623825d484,Where do you currently live?,Suburbs,single_select,2
housing-survey,1f1da841-da84-42b5-b1fd-ec623825d484,When was the last time you moved?,1-2 years ago,single_select,2
housing-survey,1f1da841-da84-42b5-b1fd-ec623825d484,"In your area, how do you expect housing prices to change in the next year?",No change,single_select,3
housing-survey,1f1da841-da84-42b5-b1fd-ec623825d484,"In the next five years, what is the likelihood of you becoming a homeowner?",Somewhat unlikely,single_select,4
housing-survey,1f1da841-da84-42b5-b1fd-ec623825d484,Rent control is a necessary and effective way to keep housing prices down.,Strongly agree,single_select,1
housing-survey,1f1f6a6e-ae85-4b07-a063-4dbf5fc64d2b,Where do you currently live?,City,single_select,1
housing-survey,1f1f6a6e-ae85-4b07-a063-4dbf5fc64d2b,When was the last time you moved?,More than 5 years ago,single_select,6
housing-survey,1f1f6a6e-ae85-4b07-a063-4dbf5fc64d2b,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,1f1f6a6e-ae85-4b07-a063-4dbf5fc64d2b,"In the next five years, what is the likelihood of you becoming a homeowner?",Very likely,single_select,1
housing-survey,1f1f6a6e-ae85-4b07-a063-4dbf5fc64d2b,Rent control is a necessary and effective way to keep housing prices down.,Strongly agree,single_select,1
housing-survey,1f2712df-54c0-4a8c-b056-7e737a53aa13,Where do you currently live?,Suburbs,single_select,2
housing-survey,1f2712df-54c0-4a8c-b056-7e737a53aa13,When was the last time you moved?,Less than 1 year ago,single_select,1
housing-survey,1f2712df-54c0-4a8c-b056-7e737a53aa13,"In your area, how do you expect housing prices to change in the next year?",Increase somewhat,single_select,2
housing-survey,1f2712df-54c0-4a8c-b056-7e737a53aa13,"In the next five years, what is the likelihood of you becoming a homeowner?",Somewhat unlikely,single_select,4
housing-survey,1f2712df-54c0-4a8c-b056-7e737a53aa13,Rent control is a necessary and effective way to keep housing prices down.,Somewhat agree,single_select,2
